"coord.Dim.1"	"coord.Dim.2"	"coord.Dim.3"	"coord.Dim.4"	"cos2.Dim.1"	"cos2.Dim.2"	"cos2.Dim.3"	"cos2.Dim.4"	"contrib.Dim.1"	"contrib.Dim.2"	"contrib.Dim.3"	"contrib.Dim.4"	"dist"
"11748405"	-4.66545568051562	4.69866348955833	-0.0199732381792174	0.620829105044485	0.385261998617578	0.390765957640385	7.06098028345156e-06	0.0068220072182484	0.00269500715122598	0.00547347729384921	1.40673479285643e-07	0.00019546995644636	7.51650553424382
"11748395"	-4.73899513537439	4.63735173059262	-0.429280138887579	0.602988617717377	0.407042408102844	0.389768921692515	0.00334001736587127	0.00658999919808594	0.00278063708953945	0.00533156501888079	6.49825663315568e-05	0.00018439710865883	7.42790658652708
"11748393"	-4.69273719738029	4.61327066564162	-0.525316072057444	0.685382230489662	0.399164102772466	0.385759724200546	0.00500196199084972	0.00851460865383753	0.00272661771861123	0.00527633676937351	9.73098142625255e-05	0.000238232802432277	7.42763398430269
"11748503"	-4.63425960745757	4.34199540798543	-1.24590772743736	0.753575307264448	0.404932469408418	0.355468076102701	0.0292680402037376	0.0107071824385678	0.0026590867344501	0.00467405001254542	0.000547377606193656	0.000287997817813651	7.28264361890921
"11748389"	-4.86379638008405	3.98944645208093	-1.85703467605874	0.789912881537055	0.432024543578606	0.290658434485296	0.0629792778269069	0.0113950449330403	0.00292902147500758	0.00394584404056723	0.00121606081290435	0.000316442109362752	7.39982033156153
"11748385"	-4.76858632459966	4.28259520790588	-1.10997655738916	0.676584359777725	0.424343514340405	0.34225698816241	0.0229914247138653	0.00854244476429206	0.00281547116271007	0.00454703910103903	0.000434453079893615	0.000232155932956566	7.32033345709108
"11747925"	-5.20824990819221	2.43787174131134	-0.918546216651218	1.52900746706138	0.468841857304609	0.102722233673936	0.0145829294050507	0.0404074980505381	0.00335857781757334	0.00147345318515571	0.000297520772193913	0.00118564613840215	7.60639064670568
"11748107"	-4.92385972754332	1.13357328599105	-3.65410405908287	1.90431837878509	0.398162141709061	0.0211031761940284	0.219285765404333	0.0595563038915669	0.00300180951417346	0.000318576576410782	0.00470844052063966	0.00183914087278723	7.80325303975195
"11747863"	-5.07520552554174	2.71524213694045	-1.23825630632202	1.54962890344895	0.481994674244786	0.137959655335659	0.0286916859318117	0.044935583725827	0.00318918016084975	0.00182781301249222	0.000540675093550135	0.00121784297377988	7.31025479542961
"11747919"	-5.58676374312153	2.20888767703398	-1.48576039708822	1.64871047105418	0.478471224553889	0.0747967068143593	0.033840188097462	0.0416700483715649	0.0038644918660351	0.00120965604515916	0.000778417916270796	0.00137855681905782	8.07667102696713
"11747875"	-4.30629759403441	3.22211176541243	0.0729835303525386	1.12235695753878	0.454297606687078	0.25433935872904	0.000130491464401381	0.0308598902178798	0.00229604218940122	0.00257392469621189	1.87830018584563e-06	0.000638848507801508	6.38901363156047
"11747857"	-4.60036360146767	2.93101901068912	-0.164716639208815	1.33564482962036	0.484421555196986	0.196642059000071	0.000621032155656363	0.0408339240794571	0.00262033068571844	0.002129864162123	9.5673180642922e-06	0.000904727628736764	6.60967991898936
"11747847"	-4.88124541881699	2.70858786403195	-0.654715022742807	1.48551831636831	0.489926203557792	0.150853446722128	0.00881401921977676	0.0453759157643736	0.00295007510559682	0.00181886510855795	0.000151154081761421	0.00111915928073802	6.97373290040706
"11748501"	-4.36445177905614	5.01375168752133	-0.468640009229407	-0.354164252123234	0.299861618046791	0.395719200881555	0.00345732500207612	0.00197456269359076	0.00235847449773413	0.00623218415372082	7.74451085591875e-05	6.36129190543869e-05	7.97020073371296
"11748449"	-4.51627663552558	4.9925545640837	-0.902571105032932	-0.444497669430656	0.303221837559957	0.370548486294405	0.0121105050533074	0.00293723287190884	0.00252541559114389	0.00617959873275211	0.000287261959663928	0.000100201645832256	8.20163236422983
"11748429"	-4.51260929101076	4.32776369251991	-1.54196125273148	0.0335827058429986	0.341137746449064	0.313762753744835	0.039831001931687	1.88932068989838e-05	0.00252131583843394	0.00464346005191836	0.000838421078813147	5.71962096404607e-07	7.72614483374648
"11748445"	-4.38937937179207	4.99681161170903	-0.716531190042967	-0.434868693858797	0.299309542424342	0.387882582623796	0.0079759886200062	0.00293785674045967	0.0023854923169611	0.0061901416567898	0.000181044554436036	9.59074107781739e-05	8.02311166675573
"11748441"	-4.34234992864318	4.8532800379621	-0.824518879987653	-0.332123095715383	0.302361090886811	0.377699986678292	0.0109012795437408	0.00176878245548525	0.00233464806229042	0.00583963009052706	0.000239726738268728	5.594149045361e-05	7.8969950612393
"11748499"	-4.41185481118661	4.73753154273486	-0.914039107385397	-0.16433142642655	0.314304140455143	0.362419792585389	0.0134907853844042	0.000436062688882633	0.00240998427762772	0.00556440669527071	0.000294608194238237	1.36954759159191e-05	7.86948226197295
"11748435"	-4.37535811715376	4.58561966985255	-0.875613288682299	0.0448903863824228	0.317342130797875	0.348575281088582	0.0127094047594185	3.34046718646239e-05	0.00237027641941954	0.00521327576943474	0.000270358454454317	1.02198039692265e-06	7.76693621332269
"11748425"	-4.27511831603183	3.7023475002779	-2.18463181542338	0.0441914134455366	0.344335072947898	0.258249412229456	0.089916934456427	3.67926245623273e-05	0.00226291406937514	0.00339835694881198	0.00168295217760755	9.90402353150729e-07	7.28546889104411
