"coord.Dim.1"	"coord.Dim.2"	"coord.Dim.3"	"coord.Dim.4"	"coord.Dim.5"	"coord.Dim.6"	"cos2.Dim.1"	"cos2.Dim.2"	"cos2.Dim.3"	"cos2.Dim.4"	"cos2.Dim.5"	"cos2.Dim.6"	"contrib.Dim.1"	"contrib.Dim.2"	"contrib.Dim.3"	"contrib.Dim.4"	"contrib.Dim.5"	"contrib.Dim.6"	"dist"
"6111423"	4.06363809116214	1.2499081936011	4.13648269621901	0.250753280358062	1.55769371602086	-1.88308552538887	0.334077759246329	0.0316063066152508	0.346162439429599	0.00127206928151745	0.049088713979212	0.0717393783611735	0.0275432923689096	0.00369721418986217	0.0479050158153685	0.000233732017713693	0.0122407779541832	0.0205190311853979	7.03058139527034
"6109543"	4.1146379618113	1.47203388484116	4.11024826664233	0.342403030815083	1.56238361000757	-1.66830803653754	0.330381444071225	0.0422851625359752	0.329676886231041	0.00228785022810291	0.0476351721120856	0.0543131352911383	0.0282389837891221	0.00512807059796542	0.0472992956722834	0.000435812981395647	0.0123145978227092	0.0161053157991154	7.15852926961862
"6111421"	4.45050338130519	0.699575920989608	3.93919975321467	-0.524189737401411	1.85466585079793	-1.99701094159886	0.332840836137988	0.00822409350519396	0.260756018870142	0.00461737728174135	0.0578029075933265	0.0670161111014031	0.0330372642886267	0.00115821207109019	0.0434444768723245	0.00102141443213778	0.0173530666683391	0.0230769096667563	7.71419891422263
"6111463"	4.63244963316477	0.901847500521929	3.92157422560686	-0.570001512120173	1.96296997564529	-1.73191118363798	0.330468284717928	0.0125249091967114	0.236825930929093	0.00500334430223221	0.0593383803450896	0.0461912385470052	0.0357937515383837	0.00192479549294774	0.0430565713169622	0.0012077498087632	0.0194389229382639	0.0173567334734491	8.0583441867764
"6107093"	4.65306251210286	0.889239096906923	3.92753482391658	-0.601724769672997	1.98856533028147	-1.75679932246452	0.32963313522381	0.0120389936321531	0.2348514120615	0.00551250333944754	0.0602050350684264	0.0469891292690305	0.0361130011090653	0.00187135197130973	0.0431875584938956	0.00134592462962777	0.0199491598838134	0.0178591617981215	8.10444830791828
"6109663"	1.43974897910129	2.969056819306	0.386135696203985	2.2409649649424	0.614752779102773	-0.66227577200185	0.0941509790348491	0.400394681071361	0.00677222198540871	0.228097967599769	0.0171653349916038	0.0199218202409194	0.00345747752281179	0.0208619739516621	0.000417444234739949	0.0186678840852052	0.00190653984303973	0.00253801682290365	4.69217670481579
"6111155"	3.11080115445522	0.035107950961902	4.18526498805708	-0.539078662386322	1.38169986473348	-2.31604977995594	0.251223594139948	3.19982986729885e-05	0.454738622996895	0.0075443218182073	0.0495613755866888	0.139255289654134	0.0161409952546041	2.91695243415484e-06	0.0490415835105907	0.00108026236478766	0.00963102065651589	0.0310393444648018	6.20643253892636
"6111165"	2.7199521085426	0.851253902512746	4.34134851059735	0.236192059086096	1.15952061787461	-2.13858005764365	0.204674746341304	0.020047488734931	0.52142403792516	0.00154337809071394	0.0371962105233376	0.126529785457711	0.0123398057010128	0.00171489136270351	0.0527676637174355	0.000207374592870467	0.00678268791824771	0.0264647494459383	6.01214057802139
"6111419"	2.73469627472245	0.876897220494207	4.3500091066158	0.23505621399276	1.16054992377277	-2.11870762112206	0.206476657086029	0.0212300075774431	0.52243599857847	0.00152544388296466	0.0371860815144741	0.123935242174711	0.012473950174261	0.00181976692848001	0.0529784071089629	0.000205384864282535	0.0067947352407215	0.0259751951369153	6.01829703816436
"6111285"	-1.19426284704461	-1.97275576809802	2.67256105671726	-1.60830281976866	0.815222161467011	-0.720416890000627	0.0601977519633768	0.164258205274615	0.301464169232266	0.109173209076151	0.0280499689008153	0.0219052493890833	0.00237895184207113	0.00921011440497189	0.0199974139011211	0.00961525062070411	0.00335271655359438	0.00300320192526693	4.86754287052544
"6111415"	3.17658274867721	-0.0848103683171595	4.24279929707897	-0.685069256102198	1.49595244544515	-2.31675703163774	0.25156658259402	0.000179320731856567	0.448784222651231	0.0117004229304962	0.0557915182756635	0.133811544580821	0.0168308540094878	1.70222231564845e-05	0.0503991881242866	0.00174459216617016	0.011289649533714	0.0310583043167011	6.3333530454396
"6107089"	3.42111114080549	-0.589297828296322	3.91016872291451	-1.12613355179883	1.64643900583156	-2.41692848189271	0.269596677723133	0.00799926069812254	0.352185251147871	0.0292119107747189	0.0624412318647509	0.13455745637217	0.0195218141260785	0.00082184148978337	0.042806484142326	0.00471416476735006	0.0136752784191401	0.0338021527924374	6.58885446938187
"6107083"	3.54990196926328	-0.937885629329604	3.56741431816293	-1.42637327800138	1.70254553046939	-2.68700495680914	0.271780286780672	0.0189707715936278	0.274468389742033	0.0438784846165232	0.0625147792649378	0.155712030306978	0.0210193134785202	0.00208170000893407	0.035630807606859	0.00756295210291617	0.0146231977824819	0.041778582087047	6.80937706876502
"6109653"	1.49234062864936	3.06820429755697	0.191574306203606	2.18732298770331	0.766624956632645	-0.556533044084817	0.0992058039369544	0.419343294885992	0.0016348415926857	0.213121365373817	0.0261798444414936	0.0137969492454174	0.00371468277833031	0.0222785503891037	0.000102752663172159	0.0177848741444772	0.00296490505435454	0.00179225034451204	4.738047630685
"6107067"	3.50816674130976	-1.06472179332285	3.27453090524191	-1.86117207445385	2.09657438452301	-2.84530370827552	0.242505249800124	0.0223374183412712	0.211280238359544	0.068254886066805	0.0866126330627127	0.159521031987935	0.0205279821250762	0.0026828146437868	0.0300204191338038	0.0128765054823637	0.0221750922366775	0.0468461625552544	7.12393018352137
"6111157"	1.89745840944691	1.02143716333793	4.30987304676615	0.206450239054938	0.796594070915891	-2.23616567319239	0.109631873372528	0.031769882929715	0.565615444801903	0.00129784576662053	0.0193226391668302	0.152265059855075	0.00600523956972795	0.00246911712125975	0.0520052896112966	0.000158436683177307	0.00320124581268885	0.0289350817819239	5.73064951149648
"6111497"	-1.06326901295163	-1.47870359570815	2.65039450532057	-1.40659825967521	0.88836510276693	-0.253464452746919	0.0480418345029599	0.0929170741691597	0.298506857971855	0.0840762667920368	0.0335363851128403	0.0027300298040734	0.00188569791812536	0.00517464593023944	0.0196670675327808	0.0073547025547826	0.00398132713833636	0.000371749918061896	4.8510233595809
"6111179"	1.91491474805664	1.17810448062631	4.34615828867046	0.228517253209914	0.811607493647375	-2.04339877130891	0.113703738247449	0.0430371467264576	0.585715792851731	0.00161924977617326	0.0204252768532469	0.12947386457603	0.00611624248058569	0.00328462653159987	0.0528846510287131	0.00019411672346976	0.00332305080189665	0.0241614512841149	5.678871900585
"6111195"	1.92307192240901	1.10839383311169	4.37371530424993	0.151522218250418	0.826535258455976	-2.10497289871015	0.113753867144461	0.0377888188196977	0.588404704381323	0.00070620006791453	0.0210134753375036	0.136291299699678	0.00616846153629064	0.00290741202744403	0.0535574122263937	8.53449053670948e-05	0.00344641564559903	0.0256395134040935	5.70180607253467
"6111209"	0.518050991648091	1.24823656043764	3.31492394208218	0.533660018822633	0.388544598693027	-2.59110049161167	0.0110699531995721	0.0642679672406208	0.453260530570178	0.011747084708716	0.00622705236991451	0.276929536959993	0.000447641998153477	0.00368733145920228	0.0307656220677814	0.00105865461775061	0.000761599475476544	0.0388494857772856	4.92379107695124
"6111213"	0.339429932183866	1.07574941859691	3.51543569159148	0.0695522438716346	0.742573349324743	-2.424852926184	0.00484454057219239	0.0486602754214693	0.519649648830187	0.000203411083860684	0.0231862780536246	0.247242500902101	0.000192170217483491	0.0027386757809546	0.0346000621979779	1.79823834040284e-05	0.00278178525757348	0.0340241721064349	4.87667528213776
"6112329"	0.335562138798252	1.02820268999704	3.49690266295904	-0.0638587552837299	0.835876025214089	-2.40447895456534	0.00475624472172891	0.0446555822094791	0.516517894572023	0.000172249981043084	0.0295122296870668	0.244208201341619	0.000187815622734202	0.00250193402081305	0.0342362076364147	1.51588361975155e-05	0.00352475245695762	0.0334548218637573	4.86564991112909
"6111531"	0.235744806772177	1.23650152433195	3.54460458377383	0.00376843705578637	0.625449660602	-2.30291559463167	0.00213858688531312	0.0588344831397465	0.48347967320465	5.46468536009733e-07	0.0150531487339504	0.204079166454642	9.26979384495967e-05	0.00361832600354495	0.0351766237495778	5.27894932596868e-08	0.00197346580931234	0.0306882979967652	5.09775177836811
"6111215"	0.233667044613796	1.22356535615144	3.52467212894412	-0.00829973986509682	0.589351258688179	-2.32874093883905	0.0021067723339009	0.0577666282328776	0.479358159210876	2.6579795581418e-06	0.0134020460534952	0.209249790232339	9.10711327345663e-05	0.00354301282997382	0.034782117094207	2.56067182644127e-07	0.00175223888977258	0.0313804464077081	5.09083079350788
"6109657"	1.45206005627931	3.00105499280405	0.339613148842987	2.21246853351618	0.665025121156821	-0.636994029621571	0.0953355956620867	0.40722443938955	0.00521500728820316	0.22132992258178	0.019996870246246	0.018346644690732	0.00351685906483085	0.0213140651323249	0.000322914507647692	0.0181961357126608	0.00223111001740213	0.00234794265089237	4.70280570828609
"6111233"	0.082053750442948	0.760359158481137	3.27169674007446	-0.30563810147716	0.848561773929444	-2.37095557221977	0.000303917880896569	0.0260973820067986	0.483176120544629	0.00421671614362841	0.0325032140167671	0.253750094213219	1.12300755851084e-05	0.00136822002963484	0.0299684752014806	0.000347248156240123	0.00363255176351376	0.0325284667853027	4.70674109937385
"6109475"	1.45346072471663	2.99454674197082	0.343720933801362	2.21514044056362	0.658679203248582	-0.64102118089686	0.0956243602360541	0.405904750170242	0.00534778460837271	0.222108138680625	0.0196385692271993	0.0185997326072859	0.003523647116435	0.0212217196954212	0.000330773363932747	0.0182401116966972	0.0021887330063624	0.00237772443614006	4.70022912756174
"6109473"	1.49222253554516	3.06743219055918	0.192469124714614	2.18845129711219	0.76521393236158	-0.557792597875264	0.0991903131143912	0.419133152699054	0.00165015300630064	0.213341745709479	0.0260836167085289	0.0138595000952525	0.00371409489503472	0.0222673391015639	0.000103714793411686	0.0178032271875245	0.00295400088823515	0.00180037201947736	4.73804262888259
"6109479"	1.43788506357657	2.46047088515425	0.677282872892281	2.31818730343169	0.427459773112162	-0.810196653578217	0.107985839180038	0.316194945739904	0.0239584462322128	0.28068261153564	0.0095435282778028	0.0342846210036404	0.00344853113757689	0.0143269861774326	0.00128427713541967	0.019976619962017	0.000921797202959599	0.00379837336041955	4.37563178643498
"6109667"	1.4720329096101	2.59733593929597	0.664354423078743	2.36811057958613	0.436125962321396	-0.674237094234829	0.104202799689011	0.324414754976617	0.0212248197260897	0.269679730043737	0.00914677993077469	0.0218609803170295	0.00361427210462111	0.0159652098330291	0.00123571473556012	0.0208462968534648	0.000959552553867739	0.0026305226510561	4.56013632052966
"6109295"	1.23839705212441	2.09145443663024	-0.183358269021339	2.01945281603195	0.0279251448847411	-1.00776757517215	0.0932436942686218	0.26594784039641	0.00204409301133936	0.247951690461521	4.74122453066388e-05	0.0617476472324553	0.00255802995603566	0.0103517838828728	9.41281590344677e-05	0.0151597619846587	3.93401267004427e-06	0.00587675415456266	4.05555386224877
"6109285"	1.35965869560742	1.12886410716016	0.294708687447521	2.31283628215906	-0.452694408648804	-1.20743983292772	0.12023355103254	0.0828798953720416	0.00564874202631914	0.347900976810257	0.0133283419302911	0.0948193257491967	0.00308351180897852	0.00301579426083843	0.000243166890039614	0.0198845032067003	0.00103384431763818	0.00843621732763602	3.92118260671817
"6109277"	1.45773724443531	0.62850353152293	0.178835323986903	1.89398152782523	-0.211699875593839	-1.39775382340657	0.158707499736431	0.0295021994419913	0.00238861173533881	0.267910927544043	0.00334718838349191	0.145915130473153	0.00354441288576123	0.000934832550051046	8.95416670628526e-05	0.0133344909133767	0.000226092465504983	0.0113051971171408	3.65915262920522
"6109463"	1.43626442682413	-0.989506654556488	0.136430984281234	0.712839275986359	0.220284196868236	-2.91066811820577	0.0969133008469197	0.045999384027975	0.000874461316513196	0.0238724954102393	0.0022797187009939	0.398015472723209	0.00344076185632575	0.00231715891544584	5.21128216582553e-05	0.00188889667738909	0.000244800087311114	0.0490232544745464	4.61362945575717
"6109265"	1.64834053373512	-0.660301795446587	0.508670919113838	1.40067675620289	0.0390977834002803	-2.15365770879519	0.155175707883267	0.0249008868537712	0.0147775922019402	0.112048410999116	8.73039977881528e-05	0.264900768622457	0.00453189337737238	0.00103181856460561	0.000724423254786002	0.00729290918053392	7.71168278439914e-06	0.0268392342708852	4.18441808764819
"6109271"	1.63813379387172	-0.487789824839486	0.4397490743611	1.73119952285856	-0.266478999729765	-2.10963888838183	0.151687758730094	0.0134498446673024	0.0109310445177488	0.169412730615351	0.00401400375160347	0.251575323641898	0.00447594299006523	0.000563097831347412	0.000541412691419577	0.0111408726343297	0.000358237349624731	0.0257533070760898	4.20604681709593
"6109655"	1.79542537444105	-0.499897142294298	0.413337210518724	1.44309348153269	0.122260872982648	-2.10351824856411	0.191135404003121	0.0148172541334187	0.0101301395918181	0.123479639082012	0.000886301340975571	0.262360825933125	0.0053767584254524	0.000591397779122194	0.000478329947794073	0.0077412998878016	7.54084248310481e-05	0.0256040890668172	4.10673603765079
"6109681"	1.72711571506116	-0.346899450979319	0.480240843534342	1.51985057682523	0.0531272908269293	-1.84263659713076	0.156164514274054	0.00630008933893905	0.0120741806514326	0.12093200917275	0.000147766104098418	0.177753789503217	0.00497540775349075	0.000284790570866723	0.0006457088671951	0.00858670904011374	1.423902407464e-05	0.0196469955334518	4.37049128416642
"6109503"	1.02507736618979	2.80768786898441	-2.09686306424965	0.681793928998124	-0.265154735210556	-1.92450443469977	0.0415174947479229	0.311469482873524	0.173723267882445	0.0183664030301052	0.0027779001117631	0.146337517420394	0.0017526657327707	0.0186558925729351	0.0123100184423224	0.00172795019798716	0.000354685683289414	0.0214315999353132	5.03084659525246
"6109115"	1.06182766921761	2.8312341917512	-2.09588784411419	0.689590870820138	-0.247983991231347	-1.84640136710962	0.0456488646137816	0.324543931611153	0.177851684005958	0.0192532881623808	0.00248982713203956	0.138030204094416	0.00188058896327606	0.0189701152801517	0.0122985706884005	0.00176769758532395	0.000310235987915586	0.0197273607894751	4.96980155883911
"6109091"	1.10083896296087	3.13008716204334	-2.12579855868092	0.803850021614323	-0.251154253234401	-1.61332793140477	0.0450035364547695	0.363841237612886	0.167819828979612	0.0239965668978404	0.00234250287248159	0.0966594596961754	0.00202131217539182	0.0231862889476928	0.0126521047984376	0.00240201114077365	0.000318218891553699	0.0150612863949922	5.18920073788038
"6109073"	2.19730584194808	2.28591135637369	-0.444349017095229	1.26135773077805	0.291177628896442	-1.92375346000363	0.25142367195808	0.272109631696154	0.0102819051159692	0.0828517508872326	0.00441510619998381	0.192718750833597	0.00805316927022597	0.0123662252120639	0.0005527986983061	0.00591427491953704	0.000427721316177817	0.0214148772416509	4.3821519037904
"6109145"	1.22636385327886	2.55440184954804	-2.02054158945047	0.271196018716826	0.116202710326755	-1.65683827022779	0.0656058010340747	0.284630869717197	0.178089841764727	0.00320826459807309	0.000589028183641802	0.11974676643198	0.00250855998032532	0.0154417608127559	0.0114302084928509	0.000273395637907695	6.81204329628253e-05	0.01588462608614	4.78793471546413
"6109059"	2.39970981253481	1.64041107111561	-0.137497122910174	1.17134552212584	0.242891158084675	-1.84242332496132	0.343642078784452	0.160581039951345	0.00112817404579696	0.0818764352662945	0.00352056440702787	0.202566548867822	0.00960513032029838	0.00636830367143299	5.29304742917618e-05	0.00510029158003134	0.000297624237183196	0.0196424477947645	4.0936014575342
"6109219"	3.06666170000859	-0.227881131009084	0.232862019256135	1.60072193876974	-0.0573369967298289	-2.21987552467159	0.421877720541396	0.00232954757811905	0.00243249620005384	0.114944090097001	0.000147477149447307	0.221060983599045	0.0156861926840759	0.000122895254604312	0.000151815418902905	0.00952481954249166	1.65849729123249e-05	0.0285150414407208	4.72141933124064
"6109153"	2.78815758673961	-1.34776110960178	0.345530958181354	-0.0672692791366769	0.651893882773911	-3.068341363252	0.327075659491004	0.0764257014839715	0.00502328156377899	0.000190391318026732	0.0178799954650738	0.396114684150383	0.0129664305974313	0.00429877012430527	0.000334266222138089	1.68212594485677e-05	0.00214387122714804	0.0544783707159908	4.8752086066916
"6109087"	3.38311230140917	5.01525907416692	-1.96857387545617	-0.192693315082477	-0.808178027239067	-1.0402348026642	0.190257827333019	0.418115674716035	0.0644188754459886	0.000617224279093031	0.010857348590396	0.01798756861988	0.0190905585674752	0.0595257842411825	0.0108498066479297	0.000138025159780791	0.00329502687767171	0.0062615163745852	7.7561312174153
"6109077"	2.65350467624286	4.02774933306204	-1.21185902756362	0.80815212758463	-0.493290159122883	-1.54878420222573	0.168826707542567	0.388979134023909	0.0352132119796856	0.0156598528754747	0.00583453621042847	0.0575152824075048	0.0117442563293926	0.0383922221543451	0.00411171277112619	0.00242779047410903	0.00122757995249487	0.0138802913316716	6.45801845627347
"6109079"	2.72262381473069	3.83038852771676	-1.13151430478253	0.80986420897505	-0.510594541678572	-1.55251640695204	0.182504499891509	0.361230119744983	0.0315223361945939	0.0161481476454326	0.00641875256907754	0.0593431637537131	0.0123640594567483	0.0347219443830112	0.00358458317104173	0.00243808798525589	0.00131521641273908	0.0139472683923306	6.37310172308335
"6109065"	2.4461730340854	1.90379046524394	-0.170096796289778	1.2677292140143	0.248904854763015	-1.61279824776384	0.319162461906457	0.193319539782732	0.00154322668926927	0.0857216367415611	0.00330448810218213	0.138738675344897	0.00998068055345232	0.00857741999588681	8.10048145073251e-05	0.00597417525662223	0.000312544325944079	0.0150513982535328	4.32993394564034
"6109487"	2.39294298626821	1.67392352260264	-0.148119762091417	1.18101625419494	0.239109846753489	-1.8348110286136	0.340784591628323	0.1667579209999	0.00130569355120211	0.0830093469332947	0.00340259429678574	0.200353960292399	0.00955103660620876	0.00663116150808296	6.14249166263372e-05	0.00518485614653249	0.000288429585876481	0.0194804706433193	4.09913646049033
"6109055"	2.54837951304248	0.633774766588249	0.373319989787003	1.63548048502012	-0.713153059562758	-2.05145909868951	0.366018365198765	0.0226383387820893	0.00785483664224187	0.150752804295911	0.0286642225048154	0.237192193841776	0.010832133828985	0.000950579116866503	0.000390194420125797	0.0099429600526409	0.00256572664110343	0.0243524402490883	4.21223571921973
"6109047"	2.41108709835193	0.386466087811385	0.586173960555921	1.7891853455967	-1.1526655873182	-2.2522825567978	0.288930405792547	0.00742318408932527	0.0170773505433915	0.159102906718211	0.0660349881604104	0.252123423690166	0.00969642416535485	0.000353460724066457	0.000961992326909715	0.0118996894230108	0.00670272712663489	0.0293536767960468	4.48555592140149
"6105449"	2.51392084254388	0.681851536299902	0.600552730813205	1.94521101080297	-1.17088391614372	-1.90453392982538	0.293357003080884	0.0215810668318848	0.0167415457955658	0.175641323664438	0.0636386478735959	0.168372318124257	0.0105411745356422	0.00110026684892445	0.00100976626243813	0.0140656044543903	0.00691627996606536	0.0209891180219433	4.64144670991438
"6105441"	1.94892289157028	1.09170006540416	0.254128739887753	1.95518737071328	-1.64683713961487	-2.27545668268705	0.162930371947936	0.0511233622015143	0.00277025853397511	0.16397947893116	0.116335976831146	0.222100675882966	0.00633541575726333	0.00282049317902031	0.000180811533697891	0.0142102503243573	0.013681892995942	0.0299608345284018	4.82829317053778
"6105435"	1.95164436406789	0.815356850824789	0.191622634162098	1.54065276555912	-1.39958906237041	-2.71412886119183	0.184574426243912	0.032215554634995	0.00177935980340795	0.11502167805457	0.0949229536195715	0.356969482748035	0.00635312163770696	0.00157330828745263	0.000102804512012406	0.00882337012566574	0.00988202535620319	0.0426263049642781	4.54270900908812
"6105423"	2.05427646448334	0.914637395614207	-0.0019490692265155	1.09696121146774	-1.17487780284296	-3.16484808631359	0.189403525733429	0.0375463898976068	1.70500166377616e-07	0.0540073440713102	0.0619520490866009	0.449547943411799	0.00703888043199707	0.00197977706516356	1.06358717810748e-08	0.00447308863854202	0.00696354331805767	0.0579592154958183	4.72024847917726
"6105409"	1.02542112259893	1.92219294048007	-0.940361541030468	0.774502948453775	-1.47752638407466	-4.42887733581539	0.0288720986271645	0.101453676570726	0.0242808313372276	0.0164710006761078	0.0599438073395467	0.538593537731876	0.00175384143154262	0.00874404405311677	0.00247575851866998	0.00222982670636113	0.0110132468545937	0.113502144039738	6.03480279630323
"6109609"	4.23717407456677	1.30250112394084	3.40346128534159	0.689628233304826	1.49032670425618	-1.7985011383446	0.410980224696632	0.0388351087808958	0.265161179503526	0.0108867532288605	0.0508430129992431	0.0740439785977949	0.0299459723766831	0.00401489872338367	0.0324309890589149	0.00176788914053721	0.0112048965424945	0.0187170842567524	6.60945794734253
"6111435"	2.22745897417114	0.235526990919951	4.5982745994902	-0.803651393670764	0.460697379271631	-2.30131863614835	0.135633333222154	0.00151645097357893	0.578011944118845	0.0176555971715775	0.00580201023429743	0.144777314277488	0.00827570944827678	0.000131280356776476	0.0591981820309485	0.00240082423382592	0.00107072111607622	0.0306457511091207	6.04820491071888
"6109199"	4.0312224606916	-3.73668788064601	-3.95646320279554	0.531252384214739	0.590753865366283	1.56915628890052	0.230418823685752	0.197978519342178	0.221951807840211	0.00400171549810202	0.00494831762846495	0.0349121687757553	0.0271056194741203	0.0330439554567506	0.0438261000522201	0.00104912381625145	0.0017605891783133	0.0142478444389058	8.39803707352825
"6109529"	3.95367625541444	-4.03172050529982	-3.92990716690194	0.4248599968881	0.570398831828999	1.27074501918548	0.210592016524107	0.218988106892662	0.208067513532161	0.00243181972858518	0.00438325714171995	0.0217548717058309	0.0260728205683642	0.0384679653421212	0.0432397472836197	0.000670990922720311	0.00164135355076757	0.00934401643264919	8.61549337620404
"6109183"	1.27930643312418	4.44362527788573	-2.58298615352415	-0.594766856284865	1.68853954890684	-1.0038530466101	0.0349916471088578	0.422172631466383	0.142645926596808	0.00756325488786054	0.0609589801379656	0.0215454466167625	0.00272982605433623	0.0467297264117972	0.0186793913130419	0.00131497797959791	0.0143835920961817	0.00583118800759624	6.83899664782687
"6109449"	1.53118563298274	3.77241310505544	-2.52562429189603	-0.864969906268115	1.83188990884131	-0.820383075251659	0.0528660733494418	0.320892711491053	0.143833104787081	0.0168703214975385	0.0756693674963638	0.0151759101818588	0.00391058290927638	0.03367882031998	0.0178589555396815	0.00278116629568599	0.0169294802383592	0.00389448598798587	6.65946465726639
"6111197"	2.07218327235158	0.746222329219888	4.60884388264861	-0.406559036385548	0.861289360531041	-2.04539802590492	0.124489592171305	0.0161440761599146	0.615829815836889	0.00479207883210127	0.0215067547126959	0.121292062770772	0.00716212891789614	0.00131781625969634	0.0594706326688437	0.000614429697577012	0.00374233834082822	0.0242087533808746	5.87302218616312
"6106005"	0.831132808340056	0.227512748187604	2.32964188868999	-2.74066610016782	0.222974087798812	-3.06079902963046	0.0225019085662986	0.00168612581006349	0.176789650293809	0.244675654868847	0.00161952365293841	0.305174423942744	0.00115219678511209	0.000122498241410196	0.0151948667986469	0.0279214017604348	0.000250815098178111	0.0542108717735605	5.54065040061401
"6111189"	2.23600805845507	0.227687627128213	4.60936117616405	-0.826528083451623	0.455960572262346	-2.31106220055405	0.135958770630229	0.00140974110268551	0.577752693943961	0.018577006328824	0.00565346984810885	0.145239173507634	0.00833935641882699	0.00012268663169658	0.0594839833050876	0.00253945306646171	0.00104881638705529	0.0309058028590775	6.06414741202615
"6111191"	2.32258746946236	0.571871355062674	4.57788317647495	-0.696031685337164	0.474750761473155	-1.96738838375343	0.141682423563091	0.00858951231165128	0.550428903667299	0.0127241810670207	0.0059197471864761	0.101660449449856	0.00899766799800396	0.000773953855134143	0.0586743078795134	0.00180087256754597	0.00113704125969053	0.0223973670298807	6.1704109648692
"6111473"	2.25288798529499	0.298382935299576	4.60233296570019	-0.798641832315826	0.460217561585048	-2.24010493977067	0.139975483480988	0.00245539146723106	0.584156010062648	0.01759044747464	0.00584116067151177	0.138391528446227	0.00846574153000463	0.000210700877848909	0.0593027229477608	0.00237098644345264	0.00106849195908321	0.029037116616949	6.02162367880629
"6111475"	2.23001085246212	0.217844754998806	4.60543862051339	-0.819298270578951	0.456858468844868	-2.31918694533981	0.135046292205605	0.00128873293531136	0.575984383683421	0.0182285778738989	0.00566802910251519	0.146063003600521	0.00829468236831231	0.000112308492314459	0.0593827849200596	0.00249522112208621	0.00105295120025033	0.0311234890346025	6.06828045485724
"6111427"	2.2421584372841	0.227908540441067	4.60123522575602	-0.84076408506299	0.44833655309723	-2.32119484607134	0.136663386650007	0.00141201978752768	0.575530647374548	0.0192162166472536	0.00546421627134636	0.146468009081145	0.00838529609293352	0.00012292481994557	0.0592744367700244	0.00262768477732953	0.00101403555127769	0.0311774044199063	6.06513131941955
"6105429"	1.55470418747255	-0.613547969449399	2.49592978661321	-2.07439056706101	1.66416756309948	-2.88320924633947	0.0755376008350727	0.0117642622336285	0.194684949280734	0.13447721555805	0.0865489405292433	0.259788531213586	0.00403163626920617	0.000890872242225233	0.0174414783008989	0.0159958019963473	0.0139713698585275	0.0481026591809088	5.65673944024864
"6111181"	2.03536962113664	0.0682118577668868	4.50346467219796	-0.950981271148128	0.149244782116973	-2.39312748891416	0.114561525923274	0.000128668420271239	0.560848720956742	0.0250089893241389	0.000615957185540769	0.158373999401854	0.00690990987990623	1.10112883803891e-05	0.0567821829312343	0.00336177690774295	0.000112368141196207	0.0331396892730944	6.01345261765451
"6111429"	1.99170661847933	0.0654437071259409	4.47365567530445	-1.032753890672	0.033093775228172	-2.33182810261052	0.112626566650417	0.000121597850206584	0.568218306306782	0.0302819467600848	3.10944398596911e-05	0.154377205815888	0.00661662528153141	1.01357097623982e-05	0.0560329739529207	0.00396477586811676	5.52506650412228e-06	0.0314637023760337	5.93478436629574
"6111171"	1.70155697448373	-1.12059133159872	3.67357088399036	-1.70563318750061	-0.695208556024794	-2.85921995882729	0.0875904556559776	0.0379890393907912	0.40826358344008	0.0880106179148218	0.0146215701236707	0.247319823668748	0.00482924009666314	0.00297175429051889	0.0377829107640109	0.0108142458191302	0.00243823241661036	0.0473055280678122	5.74934146021582
"6109617"	1.49652303140918	-0.389570659802389	-0.692275723996144	1.02314443582526	-0.670047576805671	0.681288296156446	0.108025782640931	0.00732037102313335	0.0231163263147084	0.0504933871925966	0.021655683387396	0.0223883696048382	0.00373553334027302	0.000359162398337412	0.00134176595751966	0.00389133710642427	0.0022649372063529	0.00268583060207989	4.55323110758036
"6111175"	1.75248845968419	-0.435875758777447	4.23015647418632	-1.32792307524688	-0.37830376530958	-2.35695597859546	0.0929757640546846	0.0057515494127024	0.541716778381221	0.0533832804182214	0.00433252173628247	0.16817535952913	0.0051226671778439	0.000449618128895414	0.0500992735590682	0.00655497133993656	0.000721981737085947	0.0321454643514087	5.74738498142063
"6111471"	1.77408034694933	-0.979486217801083	3.67079147237531	-1.61268788869386	-0.699422029227359	-2.66050819688461	0.0967389461326186	0.029488415765405	0.414165777624363	0.079938396239854	0.0150360373530598	0.217562472028804	0.00524967450389553	0.00227046619515043	0.0377257595410611	0.00966775443533078	0.00246787692862576	0.0409586811294976	5.70390927222654
"6111507"	1.15153983863737	-2.67573103406006	3.08480669140405	-2.47152287631675	-2.08788348629202	-2.49713369499171	0.0296976534985753	0.160342670508064	0.213117989015556	0.136802322412961	0.0976285231360605	0.139652202862638	0.00221178924388333	0.0169435064639779	0.0266424692121823	0.0227067109253917	0.0219916291278961	0.0360828099564217	6.6821758354719
"6109549"	-0.357169098582066	6.56634171791257	-5.71551863849158	0.476701956039524	-2.26136107768874	-3.7482363769778	0.000967052689445034	0.326850641509797	0.247635938393944	0.00172264683102327	0.0387652159252695	0.106501647018263	0.000212781351175639	0.102038799677201	0.09145971731265	0.000844731773155497	0.0257979210842168	0.0812962856853071	11.4854709892843
"6109619"	1.45183569483068	-0.315228674383401	-0.656107924917913	1.1651680033619	-0.715495023224935	0.721463144674615	0.107124533408208	0.00505016345843997	0.0218778464942712	0.0689971423150892	0.0260176003527094	0.0264534490792999	0.00351577235132735	0.000235163444329244	0.00120522777333672	0.00504663693395869	0.00258260578047532	0.00301193130328742	4.43581063789891
